owner; tokens
0x5654dd436f0e4c6cc2c1d65a0d64a6d3e2a8adbb;"[{"tokenId":"4157","lastBlockNum":14185190}]"
0xb6dc34f69d7973eb7c26d173644685f78e3b9858;"[{"tokenId":"4163","lastBlockNum":14185413}]"
0xae3b27746fa07f81af0b2fc01d13b69f818ea619;"[{"tokenId":"4167","lastBlockNum":14185221}]"
0x95db30325ff0bb290c8c224537f2aa2d67abd3a4;"[{"tokenId":"4171","lastBlockNum":14185110},{"tokenId":"4780","lastBlockNum":14185147}]"
0xb735803ee60f0f1f222599064264d68cd5797f55;"[{"tokenId":"4172","lastBlockNum":14185551}]"
0x256478da32fb4eab4764ac762d70a772ec586ba2;"[{"tokenId":"4174","lastBlockNum":14185307}]"
0xf25c59fc0704079a868f80e9608162351497a761;"[{"tokenId":"4177","lastBlockNum":14184989}]"
0x3ee10204ce7280da6f49382a2de83134aa6d7d7b;"[{"tokenId":"4181","lastBlockNum":14190652},{"tokenId":"4991","lastBlockNum":14190457}]"
0x08ebfdb527eb9215e05cc5959aefaf68df0f7e76;"[{"tokenId":"4184","lastBlockNum":14185058},{"tokenId":"4863","lastBlockNum":14185175}]"
0xff8b96542ebb91b831a10b7635cc9293f92cca0c;"[{"tokenId":"4186","lastBlockNum":14185201}]"
0x02500fc3935a62eaa818fcaae1c741a1e7867b86;"[{"tokenId":"4191","lastBlockNum":14187209},{"tokenId":"4418","lastBlockNum":14187218}]"
0x8f2509d26bafb5101382bc858effc8e11557b69b;"[{"tokenId":"4197","lastBlockNum":14185749},{"tokenId":"4946","lastBlockNum":14185915},{"tokenId":"5130","lastBlockNum":14185358},{"tokenId":"5344","lastBlockNum":14185872},{"tokenId":"5368","lastBlockNum":14186703}]"
0xf4e7e6b600286ffba8154f5125420a0f78db835d;"[{"tokenId":"4199","lastBlockNum":14185101}]"
0x7ed113c268f9cc33e2c00e5fdf01bbd4ea0a7be2;"[{"tokenId":"4201","lastBlockNum":14185743},{"tokenId":"4916","lastBlockNum":14185743}]"
0x82f939af1987139051cebdd51d7c8069ae14c0c4;"[{"tokenId":"4202","lastBlockNum":14186745}]"
0x42c1a89da801ffbf993bf96651dfb6ecb038ad56;"[{"tokenId":"4205","lastBlockNum":14200098}]"
0x3ccb95c1082f6ad14745e050b9fa0536062da67b;"[{"tokenId":"4216","lastBlockNum":14184990}]"
0x99bd6df202f22e506c90842107dc9fe12524dafa;"[{"tokenId":"4223","lastBlockNum":14185451}]"
0x70544e5343ad3559caee485e7574b76d8efb81f8;"[{"tokenId":"4227","lastBlockNum":14188594}]"
0x04ffc2fc4d196aabffb313af022b76cd3e54ad89;"[{"tokenId":"4228","lastBlockNum":14186282}]"
0x9a171e40e43a66ba7a5180e6452fa66fc56dc86a;"[{"tokenId":"4231","lastBlockNum":14185252},{"tokenId":"4478","lastBlockNum":14185192},{"tokenId":"4480","lastBlockNum":14185128},{"tokenId":"4583","lastBlockNum":14185192},{"tokenId":"4598","lastBlockNum":14185192},{"tokenId":"5336","lastBlockNum":14185128},{"tokenId":"5369","lastBlockNum":14185192}]"
0x2fa73c6c14330df395b830ea93e58fb68be01da8;"[{"tokenId":"4240","lastBlockNum":14184991}]"
0xc4eccf3ce76d26b911683a8e6812090e72c2363b;"[{"tokenId":"4242","lastBlockNum":14184991}]"
0x37fabc98f5a0327159bfdfaa42d5eceb8736f4b1;"[{"tokenId":"4243","lastBlockNum":14186025}]"
0x8eb964e215b4c7dc4e546021bad33ff9d2b7ceb0;"[{"tokenId":"4251","lastBlockNum":14185150},{"tokenId":"4390","lastBlockNum":14185087},{"tokenId":"5395","lastBlockNum":14185174},{"tokenId":"5416","lastBlockNum":14185083}]"
0x5b92405d1ec576f77e7a3515b6579daac479f5fb;"[{"tokenId":"4253","lastBlockNum":14186691}]"
0x1ae3f3ced72870b0bf714c08f8dced55a55a57b4;"[{"tokenId":"4255","lastBlockNum":14185197}]"
0x7f43f2108610f630135ca5f6a6c457c6707d8081;"[{"tokenId":"4257","lastBlockNum":14185170}]"
0xb78a290b75709aaf66eea479263eb7e9c238e536;"[{"tokenId":"4262","lastBlockNum":14184991}]"
0x42a5a68e6f15c8dd0b86aee0ff7d81cec18b62b7;"[{"tokenId":"4264","lastBlockNum":14190405}]"
0x81fc394787e8b5c38875a2cf3bbc7a726ccadc48;"[{"tokenId":"4269","lastBlockNum":14186994}]"
0x60251579f5d1be1483ecac3519c9f0515dd9e023;"[{"tokenId":"4271","lastBlockNum":14185110},{"tokenId":"4412","lastBlockNum":14185091},{"tokenId":"4673","lastBlockNum":14185092},{"tokenId":"4701","lastBlockNum":14185099},{"tokenId":"5074","lastBlockNum":14185103},{"tokenId":"5352","lastBlockNum":14185098},{"tokenId":"5383","lastBlockNum":14185074},{"tokenId":"5425","lastBlockNum":14185079},{"tokenId":"5466","lastBlockNum":14185095}]"
0x474f29b9dc256f8e3b20c6c2c3ebf64d61692af7;"[{"tokenId":"4278","lastBlockNum":14188640}]"
0x001c2113cfc6037e0ea1015a7dc7289de072e7fe;"[{"tokenId":"4281","lastBlockNum":14195054}]"
0x09628d07ab4cabe66400f6a627732b4c11ab0575;"[{"tokenId":"4283","lastBlockNum":14194316}]"
0xb0bdd5baec8e6037d3d1a7da82c0dec23eefad8d;"[{"tokenId":"4290","lastBlockNum":14185216}]"
0x1327f35216e3a6785a2943a70de6b159f28809d3;"[{"tokenId":"4291","lastBlockNum":14184991}]"
0x4ede4498462462e303e3b4d22267e8ea04bed138;"[{"tokenId":"4351","lastBlockNum":14184992}]"
0x80abc1cc5502e04a885d708f773d56670d412077;"[{"tokenId":"4353","lastBlockNum":14184992}]"
0xc0859892fdbbbf0fe3dc0f25c7abfb05f492423d;"[{"tokenId":"4354","lastBlockNum":14184992}]"
0x6ca2e7e38b733fa054fd548fc52aa1bb0a0992de;"[{"tokenId":"4356","lastBlockNum":14184992}]"
0xff7647a43099063253e5530e3c904350afcd3c03;"[{"tokenId":"4358","lastBlockNum":14185161}]"
0x2d799ad04ea91940e710bd75dd98938129c6e323;"[{"tokenId":"4364","lastBlockNum":14199178}]"
0x1502589518ef7030ff2335bca82c4e48bcbdbd14;"[{"tokenId":"4369","lastBlockNum":14185015},{"tokenId":"4697","lastBlockNum":14185033}]"
0xbf3c702bb56e95616254659374aebd6ed895886b;"[{"tokenId":"4378","lastBlockNum":14187653}]"
0x1ba2418f664136521e7031b81fea9670eddd90eb;"[{"tokenId":"4379","lastBlockNum":14185172}]"
0x7e6d529bb4dec55fda595a0f8972f037f827dd24;"[{"tokenId":"4380","lastBlockNum":14184992}]"
0xe01e9867954028d88023a7c51a1add6cbea3a5ce;"[{"tokenId":"4381","lastBlockNum":14184992}]"
0x70251fdeca39f431d8a6c21c2213be7e4fbcd62c;"[{"tokenId":"4385","lastBlockNum":14194148}]"
0x729d12446dba3460fef8c90e1d31f8ef58c0c38f;"[{"tokenId":"4393","lastBlockNum":14184992}]"
0x7d3990c6a568ab3b33a7eb8bcf9d9db0b388dffd;"[{"tokenId":"4396","lastBlockNum":14199735}]"
0xa0b90d36f020b0aba9a662e87fa33ee3846d9ae8;"[{"tokenId":"4404","lastBlockNum":14184993}]"
0xa5fd9b183d6e7e415a26e40896c275a636c2cf0a;"[{"tokenId":"4405","lastBlockNum":14184993}]"
0x4562c404ffa499db9360f891f33b0e7b8b9a0f65;"[{"tokenId":"4416","lastBlockNum":14185336},{"tokenId":"4588","lastBlockNum":14185336},{"tokenId":"4631","lastBlockNum":14185336}]"
0x19e95da754e77cb643534fd070b172da74a465ee;"[{"tokenId":"4423","lastBlockNum":14184995}]"
0x1db2ebea736f8653e6b8d927801f7ed3eb8bf47c;"[{"tokenId":"4425","lastBlockNum":14195570}]"
0xe0304c6eab472c8a0654105ac6ceeb71f05d19a5;"[{"tokenId":"4429","lastBlockNum":14188199}]"
0x82cf81dcd57a8a0e1c72b68def6645658ea1a042;"[{"tokenId":"4431","lastBlockNum":14201441}]"
0x15d86f28fb4fd4112b6f202abc377a3550ec585e;"[{"tokenId":"4438","lastBlockNum":14187109}]"
0xe088a57cf687f10a194256ba5478f6ea788df880;"[{"tokenId":"4443","lastBlockNum":14184995}]"
0x13487e294684af3da139e8bb47c2e83f8601ee42;"[{"tokenId":"4444","lastBlockNum":14185593}]"
0xa74d432e64cfe63e1252341ae7810c6f902595c7;"[{"tokenId":"4445","lastBlockNum":14185017},{"tokenId":"5497","lastBlockNum":14185167}]"
0xf7fc08e9922f3774c7ca7ac10601e8b60d96e225;"[{"tokenId":"4446","lastBlockNum":14197972}]"
0xc0a7100295e0cc32df83de12f2fb6e46cdfffd29;"[{"tokenId":"4447","lastBlockNum":14185201}]"
0x12fb1665612a57afad33c5c6c3a33914a2863470;"[{"tokenId":"4451","lastBlockNum":14197261}]"
0xbe6ef030e689c4aca6ba78cd9e25556a7f546a9b;"[{"tokenId":"4456","lastBlockNum":14199974}]"
0xe81fc71a35c961efca4b475561049f3a3fc82a4f;"[{"tokenId":"4457","lastBlockNum":14185098},{"tokenId":"5190","lastBlockNum":14185103}]"
0xa88de813907c5ae63d40488c2cebc886790a9bfa;"[{"tokenId":"4459","lastBlockNum":14185211},{"tokenId":"4494","lastBlockNum":14185203},{"tokenId":"4902","lastBlockNum":14185236},{"tokenId":"5088","lastBlockNum":14185243}]"
0x9b62399d633c54587fe6ca4c45507a774eff4a86;"[{"tokenId":"4460","lastBlockNum":14186472}]"
0xd0398b532401bd4e66b4ed6639d482137f797325;"[{"tokenId":"4461","lastBlockNum":14184995}]"
0x7e3f74da614d2bdeb1b38f04574c2618cec6ec89;"[{"tokenId":"4463","lastBlockNum":14184995}]"
0xdcbe18cb497d00b9341ac806ac4f5a1290066d45;"[{"tokenId":"4467","lastBlockNum":14185079}]"
0xb7b0573811f5630e74963509a276ff75c3d9c2f7;"[{"tokenId":"4471","lastBlockNum":14189569}]"
0x8efd3863809ea31a357721505fed2072cff692ca;"[{"tokenId":"4477","lastBlockNum":14189764}]"
0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538;"[{"tokenId":"4481","lastBlockNum":14185139}]"
0xaacccb6a16f5ebd085408e22ec8dc66fc1c9b8ea;"[{"tokenId":"4482","lastBlockNum":14185261},{"tokenId":"5136","lastBlockNum":14185216}]"
0x77c9a0918fa7004e3e2ccdb14f331d06d9f3afd8;"[{"tokenId":"4488","lastBlockNum":14186633},{"tokenId":"5330","lastBlockNum":14186321}]"
0xe5760eb522fd68453ce73f1e932b3d425ce1aefc;"[{"tokenId":"4492","lastBlockNum":14191360}]"
0x2e0b02a36332d1dbb2fa1e444d6772640f1655e6;"[{"tokenId":"4498","lastBlockNum":14185067},{"tokenId":"4663","lastBlockNum":14185074}]"
0x05ef193fd2ddc6bce708bb69489b2c7144cfab8e;"[{"tokenId":"4500","lastBlockNum":14185885}]"
0xd67d657fe1588a764a51ee0162717ae5b0f34be1;"[{"tokenId":"4503","lastBlockNum":14185075}]"
0x05ca8eac3a386332e20c759eb8cbcdb6d6fc37d7;"[{"tokenId":"4508","lastBlockNum":14184996}]"
0x644c38c61499e5856d42c975c048e4dc298957f9;"[{"tokenId":"4513","lastBlockNum":14185620}]"
0xf5b42425e9805a1d76ac3f893af71ab2065563d4;"[{"tokenId":"4527","lastBlockNum":14184996}]"
0x5f7d5b84782b7e167220dc7df4ce8287c031170d;"[{"tokenId":"4540","lastBlockNum":14184996}]"
0x1815970b370fe86eb4a46a7ad63359bf4cdcd5c0;"[{"tokenId":"4547","lastBlockNum":14185112}]"
0x053671da56cb9f5c55698244c95fcf1c706a54e7;"[{"tokenId":"4552","lastBlockNum":14185500}]"
0x443717ad38de215579d3790a10bc6addedaa8732;"[{"tokenId":"4564","lastBlockNum":14184997}]"
0x22a3210edcd1674a56c263cf841726b8ab943e02;"[{"tokenId":"4568","lastBlockNum":14185161}]"
0x59f69f26cca28f198e42f358c7af3e890637cd56;"[{"tokenId":"4586","lastBlockNum":14190240}]"
0x9ce3f6f7b3220cea4e64b31e38c4812b3dac3e05;"[{"tokenId":"4594","lastBlockNum":14184998}]"
0x48d226546939a3caba46825297664f5c5a39265e;"[{"tokenId":"4595","lastBlockNum":14184998}]"
0x61751bc401f4eabe10a238661b4a60ba84910059;"[{"tokenId":"4603","lastBlockNum":14185116}]"
0x05eee95364a14d144b0642f71f645234439f5652;"[{"tokenId":"4617","lastBlockNum":14184998}]"
0x9ce7eeb5f0058c94f811fe22acb62fc5ec401040;"[{"tokenId":"4619","lastBlockNum":14184998}]"
0x283336c1f783460ce06c570525e912b6c4fb2327;"[{"tokenId":"4623","lastBlockNum":14184999}]"
0x03c3d55b49da5f3d9ee8ab65be78a32856c806ed;"[{"tokenId":"4625","lastBlockNum":14184999}]"
0x58b0741e13abce29474b523aeb38ab0111aa8f69;"[{"tokenId":"4626","lastBlockNum":14185481}]"
0xc80dd8413c7df946ff9d7d1660b2a55932132ad0;"[{"tokenId":"4630","lastBlockNum":14186478}]"
0x08cff97e7b6c9491eeceef4c1e75d27079c9245a;"[{"tokenId":"4636","lastBlockNum":14198502}]"
0x004691e5416af2a933ee766295b0f600e8e20916;"[{"tokenId":"4639","lastBlockNum":14200037}]"
0x688e2b2b83e60d97f259f2ef39d7b4fb81a6d64f;"[{"tokenId":"4642","lastBlockNum":14189770}]"
0xae347994b715521bc7db3e3f636c34728d727d41;"[{"tokenId":"4650","lastBlockNum":14185227}]"
0x0cc117d0385b9618e419d9f0da7a8903000efbaa;"[{"tokenId":"4652","lastBlockNum":14184999}]"
0xcba3c8dcec05830728b3a3c3463ebd7b2f6b8427;"[{"tokenId":"4661","lastBlockNum":14184999}]"
0x1ab9757f81262473f7c6ca90c37f2954250f9d46;"[{"tokenId":"4662","lastBlockNum":14184999}]"
0x7ba93518f9b899399a14b11226e397729b3909cd;"[{"tokenId":"4668","lastBlockNum":14184999}]"
0xbee5828a04c9953e998a28153e2af70c19b6e1ac;"[{"tokenId":"4669","lastBlockNum":14185138}]"
0x86ac24745ea9498e230398b93b56245e1d427ee0;"[{"tokenId":"4670","lastBlockNum":14185575}]"
0x8495bafc97d5cad32aaabe0d1947c2849d93530b;"[{"tokenId":"4690","lastBlockNum":14189061}]"
0x799ceb1de4a4182f7d5194973c82d60a02b649d7;"[{"tokenId":"4694","lastBlockNum":14201570}]"
0xa1ccb9586a9342cd1844c209748fce3281fceff7;"[{"tokenId":"4696","lastBlockNum":14185137}]"
0x9a76b143fc5cc00153b9b3dd150305135728f20b;"[{"tokenId":"4698","lastBlockNum":14192541}]"
0x91bb7be08728333b2e09de1d6cf17d0503768868;"[{"tokenId":"4711","lastBlockNum":14185001}]"
0xb0adb5d90fdbfb2dda9bd7d1640ae4306f0bae45;"[{"tokenId":"4713","lastBlockNum":14186648}]"
0xf6ceb1c5bf76da0f315cd09f84911d52623f55c7;"[{"tokenId":"4717","lastBlockNum":14192714}]"
0xe7d9810090bb8def41554cb06c81a5c550069e62;"[{"tokenId":"4722","lastBlockNum":14185001}]"
0xe21f83b5aeee7cd5548e70348f86abb0c80e283e;"[{"tokenId":"4723","lastBlockNum":14185021}]"
0x9374208632aed051b76fdbaeab0087d9b8b202a2;"[{"tokenId":"4724","lastBlockNum":14185001}]"
0x1cd5c81f65c568a8e73473784c34964e2412b421;"[{"tokenId":"4732","lastBlockNum":14185060}]"
0xbefdc8a04cbf8382fb4cce43c169589e9d0575d6;"[{"tokenId":"4755","lastBlockNum":14185002}]"
0x3a2d841dfc884d35b0e4d9a30158bc21b1e619b4;"[{"tokenId":"4762","lastBlockNum":14185974}]"
0xd8891897f4b87af7a79b116ed170d976c7646fcc;"[{"tokenId":"4763","lastBlockNum":14185300}]"
0xf039d3085cbe23b315b98515f12fe089f2253a68;"[{"tokenId":"4765","lastBlockNum":14185002}]"
0xda3c6eb5148b39a6363d77d2ffb657e02868b066;"[{"tokenId":"4767","lastBlockNum":14185572},{"tokenId":"5195","lastBlockNum":14185592}]"
0xd5beaca91beb4e802459e35b0b25e15d536eeb22;"[{"tokenId":"4770","lastBlockNum":14185003}]"
0xc58e628fefee5a679a137fe229d4a08e0888949d;"[{"tokenId":"4771","lastBlockNum":14185175},{"tokenId":"5115","lastBlockNum":14185183}]"
0x56328646fb5baa3472aa650d53166cca7d11c5b2;"[{"tokenId":"4773","lastBlockNum":14185312}]"
0x8f8d9145204a8de228b1dc268f2ea89b3da2777f;"[{"tokenId":"4777","lastBlockNum":14185310}]"
0xe396c4700859d3b96f56bb9fa47fac0a23ef9359;"[{"tokenId":"4783","lastBlockNum":14189151},{"tokenId":"5085","lastBlockNum":14189151},{"tokenId":"5318","lastBlockNum":14189151},{"tokenId":"5380","lastBlockNum":14189151},{"tokenId":"5449","lastBlockNum":14189151}]"
0x17cb989874ea0e70da7aec4e6f759cc31128d071;"[{"tokenId":"4784","lastBlockNum":14185326}]"
0x3999b6223c50ce3c7049b488c943c795fcc658a7;"[{"tokenId":"4793","lastBlockNum":14185192}]"
0xc98c0741a5d439ca7ec73e49f2735388a96cf3e2;"[{"tokenId":"4795","lastBlockNum":14190934}]"
0x66cb7714752be6a0f9e703103fa417a26194d013;"[{"tokenId":"4805","lastBlockNum":14185003}]"
0x505a3436b1bb13a45f2c71a55799d3396ecb0d66;"[{"tokenId":"4809","lastBlockNum":14185800}]"
0xdb2d86b80682ffc673dcb18019b913941ea60c0c;"[{"tokenId":"4812","lastBlockNum":14185003}]"
0xc47356aa9d0cf8ee2d30d0a5565b1a78c78ed255;"[{"tokenId":"4816","lastBlockNum":14189982}]"
0x3fd6139ddb14a5e80a7636db10d1a626dbe7a24f;"[{"tokenId":"4821","lastBlockNum":14185039}]"
0x9bdfd499babafa8b5d80d13a53244aa3774d5330;"[{"tokenId":"4827","lastBlockNum":14185005}]"
0x1814c5c1c3e31227e7fae9f2b2efb7df0055d533;"[{"tokenId":"4830","lastBlockNum":14197010}]"
0x684f1e1c3e50319b0a44c5ca1f6de378ab41c58d;"[{"tokenId":"4843","lastBlockNum":14185005}]"
0x98bce1aab0ef25e64963ba35afc76756e5f88ecc;"[{"tokenId":"4849","lastBlockNum":14185555}]"
0xaec7d9e4216758e88b926695df4a6d47abccc0ef;"[{"tokenId":"4860","lastBlockNum":14185506},{"tokenId":"5164","lastBlockNum":14185509}]"
0xd9e8f7700d7352ae9d14e77e65457ab86d478fb1;"[{"tokenId":"4872","lastBlockNum":14190386}]"
0x713ce07b13a880630f77a3fb1c01bbe0fd1d52e9;"[{"tokenId":"4874","lastBlockNum":14185030}]"
0x41b062468bb41372d512e8b8fb69662326f5c93c;"[{"tokenId":"4884","lastBlockNum":14185007}]"
0xebb5441e4cb4d5701f51c213cce52abd82a2e1c9;"[{"tokenId":"4896","lastBlockNum":14198100}]"
0x9a98cdb2099e2bdc0245130c8f64fff746046d7e;"[{"tokenId":"4900","lastBlockNum":14185099}]"
0x8a60f0c95b6d72ccfa5dfc3337b33392c6414714;"[{"tokenId":"4912","lastBlockNum":14185008}]"
0x0b4b7d059cd13341c99ae1ebf85a22edfb1ee13b;"[{"tokenId":"4917","lastBlockNum":14185009}]"
0x7e348b628c57a682d46be74dd441a7f257809645;"[{"tokenId":"4928","lastBlockNum":14185010}]"
0x6a29c4c32ec4839fc8d48b453d3752953bb5dd5c;"[{"tokenId":"4933","lastBlockNum":14185098}]"
0xffaf7be303694c12225591b34ff489fec15a9e16;"[{"tokenId":"4938","lastBlockNum":14185074}]"
0x13c55f3f0dbecbac5f47df390293c97b8cacd48d;"[{"tokenId":"4947","lastBlockNum":14198679},{"tokenId":"5183","lastBlockNum":14198699}]"
0x0fb8ca05a68a6b4e38a7392e743d35e308b2f2f4;"[{"tokenId":"4948","lastBlockNum":14185012}]"
0x577251b4f61e5978b1400a76e726edc45673f409;"[{"tokenId":"4955","lastBlockNum":14195709}]"
0x3f4204d66ebeee0b9a4a66c14f5ce9c884795cc6;"[{"tokenId":"4957","lastBlockNum":14185012}]"
0x577cd407851b825fe2fcc6dd84bffa968522f5a0;"[{"tokenId":"4959","lastBlockNum":14185012}]"
0x57d85d4aba76fc90fa876ed3b9d6d778d1e9001d;"[{"tokenId":"4963","lastBlockNum":14187440},{"tokenId":"5184","lastBlockNum":14187427}]"
0x410470cc8708d98ab91abf082c5b76ab346f085b;"[{"tokenId":"4968","lastBlockNum":14185069}]"
0xe2d63c4ace68b97e8586d97e28f61f529a5db35e;"[{"tokenId":"4980","lastBlockNum":14185014}]"
0x10436aeafce12d10c9b984d987f093c45aae7550;"[{"tokenId":"4986","lastBlockNum":14197375}]"
0x553aadcad7db3e40e8030b06904309417cdd5751;"[{"tokenId":"4994","lastBlockNum":14185015}]"
0xb12487102829d770c822e685563cb5571cd887a6;"[{"tokenId":"4997","lastBlockNum":14185015}]"
0x4f938064c9f1f60b6e56e7b1a5cab8d9fb6a8c0f;"[{"tokenId":"5002","lastBlockNum":14194447}]"
0xd313bc3d767cdf09b482a86929ff6ea6b3540dee;"[{"tokenId":"5003","lastBlockNum":14185015}]"
0xe6fd4d1363bf3f29ca78e249da293be31752b783;"[{"tokenId":"5013","lastBlockNum":14185015}]"
0x235cf972e3c6d1df059b645f4b0ed20be4326c61;"[{"tokenId":"5016","lastBlockNum":14197163}]"
0x8d7f73ddc98384df0a1cd4b26cd21c9875a31bc3;"[{"tokenId":"5017","lastBlockNum":14185153}]"
0x0886a9df5189e95d13012b18bc12bc633a3cd0cd;"[{"tokenId":"5019","lastBlockNum":14185156}]"
0x2e16de91647aaf0a88c8dbfc34c404824b420f5e;"[{"tokenId":"5026","lastBlockNum":14185113}]"
0x729fc2d1ed7b062a3f6723c2565932fb4498a77d;"[{"tokenId":"5030","lastBlockNum":14185266},{"tokenId":"5053","lastBlockNum":14185266}]"
0xa47a1416157112f10aba70fafc29eafd99b41a22;"[{"tokenId":"5036","lastBlockNum":14185595}]"
0xbec2f52ea19cc470d484899321cabb26edebc382;"[{"tokenId":"5046","lastBlockNum":14185016}]"
0x9e6d504885e7516f3647cc63729cd1f40f482220;"[{"tokenId":"5047","lastBlockNum":14196899}]"
0x4fc197321143961839699afc64403c3366bd7f9f;"[{"tokenId":"5049","lastBlockNum":14185016}]"
0xe105ebc1b57ac5a5b72acd1583cc1816f1cd6ee5;"[{"tokenId":"5050","lastBlockNum":14185016}]"
0xd41c905b91a4df5d742a44df3512fb7753eceb7d;"[{"tokenId":"5052","lastBlockNum":14185016}]"
0xc71da7095111d8d1f7ccb7e58624d66a447d1fd2;"[{"tokenId":"5057","lastBlockNum":14185016}]"
0x20a13f1e2638c9784a031f291943b2a87b3f12a6;"[{"tokenId":"5060","lastBlockNum":14185017}]"
0x4253f3310930528a4030eb89de0175e8d5222be4;"[{"tokenId":"5066","lastBlockNum":14185170}]"
0xbc9b5877f0b15408b2c15c0581a51a960c34bf01;"[{"tokenId":"5073","lastBlockNum":14185218}]"
0xad1cbe6fcab49120273df0c308f6c1b094fbfb57;"[{"tokenId":"5096","lastBlockNum":14185353}]"
0x7bd9ae63f6ce74dda05c71c8e2f968a53a2d802a;"[{"tokenId":"5099","lastBlockNum":14185312}]"
0x14880d53bf12151d0073bd5dcc49cab979d1c04d;"[{"tokenId":"5117","lastBlockNum":14190217}]"
0x0009182a50362255303439084444465bfb4f5a82;"[{"tokenId":"5119","lastBlockNum":14185083}]"
0x96cc519f2ac4f96f9fbdd58e0c52b8936f21481b;"[{"tokenId":"5133","lastBlockNum":14185111}]"
0x1f2eb98b4e5a445b166cf152e50c008b85ea17b1;"[{"tokenId":"5138","lastBlockNum":14185107}]"
0x73cf1b62c6e27d4fc84ec076aa1ea30bf87df483;"[{"tokenId":"5151","lastBlockNum":14185094}]"
0x5dd7cf165705a63a624df778e89389cbf93c5456;"[{"tokenId":"5157","lastBlockNum":14192048}]"
0x35bda9d093b72847760a1e2dd5e8145bdd247a67;"[{"tokenId":"5160","lastBlockNum":14185220}]"
0xd16a4e051f6bed58eb87345dea8729a88e6bc758;"[{"tokenId":"5162","lastBlockNum":14196808}]"
0x1a684c897a408cb5738c2f4a871896d9ed8b1d1e;"[{"tokenId":"5168","lastBlockNum":14185020}]"
0x0255b20571acc2e1708ade387b692360537f9e89;"[{"tokenId":"5170","lastBlockNum":14185312}]"
0xe585cfd0d9887c9d3a8e733d0cf5ba30b53b6bd3;"[{"tokenId":"5174","lastBlockNum":14185081}]"
0xce0b89dad7bddc78d91306d6eb1bff439973598c;"[{"tokenId":"5176","lastBlockNum":14185099},{"tokenId":"5264","lastBlockNum":14185188}]"
0x46789f7067fd71d2ae5e0b1c2500faed7bf60b3f;"[{"tokenId":"5185","lastBlockNum":14185305}]"
0x57f0e19b71fb8f4decf9ba4b48000b605a10bad8;"[{"tokenId":"5191","lastBlockNum":14196904}]"
0xe39853271f083fc2e042972d5b074fd5c23ce96a;"[{"tokenId":"5197","lastBlockNum":14185020}]"
0x156bbe5c1cc60232df6e1f8ad5fa670fe38670c8;"[{"tokenId":"5199","lastBlockNum":14192960}]"
0x2964d30921c2ae14688a3cc6f3884f4f66387dbb;"[{"tokenId":"5200","lastBlockNum":14185020}]"
0x262e639b5f2b0ab806294d6dc2bdb54ac0a5fa82;"[{"tokenId":"5201","lastBlockNum":14185020}]"
0x4a6cef84d7fc0f3abf481c59121a48de2b69668f;"[{"tokenId":"5203","lastBlockNum":14185040}]"
0xdea3c27f8fb7a9a4b7925874ae243493707e6745;"[{"tokenId":"5205","lastBlockNum":14185020}]"
0xbde65738bedcb327a210f3b8b17db6a5f3e9384e;"[{"tokenId":"5214","lastBlockNum":14185020}]"
0x2294fdbd30e03ef6ea9285c316a4af18202e31fa;"[{"tokenId":"5220","lastBlockNum":14185481}]"
0x7a7d3f8c542b83b1654d17e3a42e7b332350e3f5;"[{"tokenId":"5240","lastBlockNum":14187575}]"
0xa4f8f1359175f590b84f91177615b570f5633e2d;"[{"tokenId":"5249","lastBlockNum":14185022}]"
0x5ad7c2e3b996b2e1b7b15966e217702085ad0b59;"[{"tokenId":"5256","lastBlockNum":14189530}]"
0xbad430367f1b4ac9ef377e2113dc746162d006df;"[{"tokenId":"5259","lastBlockNum":14185023}]"
0x1534f20bf35904a10a1ad4c06641515d1c5d60ba;"[{"tokenId":"5265","lastBlockNum":14185024}]"
0xf035abf668e1fc27ac6caa65c473f8f151a460f3;"[{"tokenId":"5282","lastBlockNum":14185213}]"
0xd06a15039a7fc2b66c1b30477be78eb8e701b338;"[{"tokenId":"5283","lastBlockNum":14185024}]"
0xe50b4391cebc033ebf653218e76e2054b6df1917;"[{"tokenId":"5287","lastBlockNum":14197111}]"
0xebd174432693398f2a799b8949e4a33f8db44d3a;"[{"tokenId":"5289","lastBlockNum":14185938}]"
0x835d8a7bd48f885d4db3ac3715c7170526bc17d2;"[{"tokenId":"5295","lastBlockNum":14185195}]"
0x0d8c11462abf7a2482b7f4b686b9d644de8ef5fc;"[{"tokenId":"5312","lastBlockNum":14189698}]"
0x71edd9c354489d7bdcced7f540b3da38c14c328b;"[{"tokenId":"5325","lastBlockNum":14185029}]"
0xbf0b96f2a6b6abe403672db11ce90cf4cd134152;"[{"tokenId":"5356","lastBlockNum":14191935}]"
0x9af6609774b12e0a7abf9b7adba03770342447ab;"[{"tokenId":"5357","lastBlockNum":14185030}]"
0x4ada2f478298bc69e46c5845b651e00e2ab3a21f;"[{"tokenId":"5370","lastBlockNum":14194940}]"
